Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,4215731,2021-09-29,0.0929,30353263,FEI
Essex LLC,805384,2021-09-29,0.0177,5798764,FEI
"Advisors Asset Management, Inc.",476094,2021-09-29,0.0105,3427876,FEI
Cohen & Steers Inc.,440973,2021-09-29,0.0097,3175005,FEI
"Punch & Associates Investment Management, Inc.",330000,2021-09-29,0.0073,2376000,FEI
UBS Group AG,294776,2021-09-29,0.006500000000000001,2122387,FEI
"Advisor Group, Inc.",230341,2021-09-29,0.0051,1658455,FEI
"Tiedemann Advisors, LLC",214896,2021-09-29,0.004699999999999999,1547251,FEI
"Raymond James & Associates, Inc.",200414,2021-09-29,0.0044,1442980,FEI
LPL Financial LLC,198821,2021-09-29,0.0044,1431511,FEI
