Holder,Shares,Date Reported,% Out,Value,ABV
FIL LTD,1617057,2021-09-29,0.0599,4851171,BLCT
UG Investment Advisers Ltd.,1304512,2021-09-29,0.0483,3913536,BLCT
Morgan Stanley,584005,2021-09-29,0.0216,1752015,BLCT
Marshall Wace Asia Ltd,71114,2021-09-29,0.0026,213342,BLCT
Blackrock Inc.,44206,2021-09-29,0.0016,132618,BLCT
Invesco Ltd.,20370,2021-09-29,0.0008,61110,BLCT
"Mirae Asset Global Investments Co., Ltd.",17750,2021-09-29,0.0007000000000000001,53250,BLCT
Credit Suisse AG,15512,2021-09-29,0.0006,46536,BLCT
HRT Financial LLC,14199,2021-09-29,0.0005,42597,BLCT
"Jane Street Group, LLC",11662,2021-09-29,0.0004,34986,BLCT
