Holder,Shares,Date Reported,% Out,Value,ABV
"Apollo Management Holdings, L.P.",30295825,2021-09-29,0.253,1441172395,HGV
"Vanguard Group, Inc. (The)",8227588,2021-09-29,0.0687,391386361,HGV
Capital International Investors,7886225,2021-09-29,0.0659,375147723,HGV
Blackrock Inc.,6742912,2021-09-29,0.056299999999999996,320760323,HGV
"CAS Investment Partners, LLC",6000000,2021-09-29,0.0501,285420000,HGV
"FMR, LLC",4873546,2021-09-29,0.0407,231834583,HGV
"AllianceBernstein, L.P.",4623219,2021-09-29,0.038599999999999995,219926527,HGV
"Parsifal Capital Management, LP",4499269,2021-09-29,0.037599999999999995,214030226,HGV
"North Peak Capital Management, LLC",4034264,2021-09-29,0.0337,191909938,HGV
"Franklin Resources, Inc.",3910748,2021-09-29,0.0327,186034282,HGV
