Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,8594589,2021-09-29,0.11630000000000001,231624173,NTCT
"Vanguard Group, Inc. (The)",6838041,2021-09-29,0.0926,184285204,NTCT
"Neuberger Berman Group, LLC",5681303,2021-09-29,0.07690000000000001,153111115,NTCT
Dimensional Fund Advisors LP,5071527,2021-09-29,0.0687,136677652,NTCT
"Franklin Resources, Inc.",4971798,2021-09-29,0.0673,133989956,NTCT
Legal & General Group PLC,2974836,2021-09-29,0.0403,80171830,NTCT
"Brown Capital Management, Inc.",2737415,2021-09-29,0.0371,73773334,NTCT
State Street Corporation,2376066,2021-09-29,0.0322,64034978,NTCT
Macquarie Group Limited,1751606,2021-09-29,0.023700000000000002,47205781,NTCT
"Fisher Asset Management, LLC",1733352,2021-09-29,0.0235,46713836,NTCT
