Holder,Shares,Date Reported,% Out,Value,ABV
Van Eck Associates Corporation,23259212,2021-12-30,0.0783,178630748,CGAU
Helikon Investments Ltd,13328464,2021-12-30,0.0449,102362603,CGAU
"Vanguard Group, Inc. (The)",6849913,2021-09-29,0.0231,46647907,CGAU
Bank of America Corporation,6365482,2021-09-29,0.021400000000000002,43348932,CGAU
Ruffer LLP,6079550,2021-09-29,0.020499999999999997,41401735,CGAU
Connor Clark & Lunn Investment Management Ltd,5610055,2021-09-29,0.0189,38204474,CGAU
Goldman Sachs Group Inc,5405660,2021-09-29,0.0182,36812544,CGAU
"Condire Management, LP",5265676,2021-09-29,0.0177,35859253,CGAU
"Russell Investments Group, Ltd.",4835814,2021-12-30,0.0163,37139051,CGAU
Bank of Montreal/Can/,3161031,2021-09-29,0.0106,21526621,CGAU
