Holder,Shares,Date Reported,% Out,Value,ABV
"Susquehanna International Group, LLP",177624,2021-09-29,0.0067,445836,DTEA
"Cohanzick Management, LLC",139400,2021-09-29,0.0053,349894,DTEA
Citadel Advisors LLC,54769,2021-09-29,0.0021,137470,DTEA
Royal Bank of Canada,23455,2021-09-29,0.0009,58872,DTEA
Founders Financial Securities LLC,20000,2021-09-29,0.0008,50200,DTEA
First National Trust Company,20000,2021-09-29,0.0008,50200,DTEA
Schonfeld Strategic Advisors LLC,17000,2021-09-29,0.0006,42670,DTEA
Wolverine Trading LLC,15812,2021-09-29,0.0006,39688,DTEA
"Group One Trading, L.P.",14964,2021-09-29,0.0006,37559,DTEA
"Two Sigma Advisers, LP",11200,2021-09-29,0.0004,28112,DTEA
