Holder,Shares,Date Reported,% Out,Value,ABV
Bank of America Corporation,3622625,2021-09-29,0.0026,141934447,PUK
Blackrock Inc.,2943951,2021-09-29,0.0021,115344000,PUK
Lazard Asset Management LLC,2852240,2021-09-29,0.0021,111750763,PUK
Parametric Portfolio Associates,1738701,2021-09-29,0.0013,68122305,PUK
"Goldman Sachs Group, Inc.",1121615,2021-09-29,0.0008,43944875,PUK
Northern Trust Corporation,1002289,2021-09-29,0.0007000000000000001,39269683,PUK
Royal Bank of Canada,921091,2021-09-29,0.0007000000000000001,36088345,PUK
"FMR, LLC",911052,2021-09-29,0.0007000000000000001,35695017,PUK
Dimensional Fund Advisors LP,834855,2021-09-29,0.0006,32709618,PUK
Causeway Capital Management LLC,474337,2021-09-29,0.0003,18584523,PUK
