Holder,Shares,Date Reported,% Out,Value,ABV
Endicott Management Company,635404,2021-09-29,0.081,18534734,BWFG
"Vanguard Group, Inc. (The)",299337,2021-09-29,0.0382,8731660,BWFG
"Banc Funds Company, L.L.C. (The)",260623,2021-09-29,0.0332,7602372,BWFG
"Renaissance Technologies, LLC",221200,2021-09-29,0.0282,6452404,BWFG
Dimensional Fund Advisors LP,198941,2021-09-29,0.0254,5803108,BWFG
"Siena Capital Management, LLC",110338,2021-09-29,0.0141,3218559,BWFG
"Summit Trail Advisors, LLC",87370,2021-09-29,0.0111,2548582,BWFG
Millennium Management LLC,78869,2021-09-29,0.0101,2300608,BWFG
"Hotchkis & Wiley Capital Management, LLC",74170,2021-09-29,0.0095,2163538,BWFG
"Geode Capital Management, LLC",68850,2021-09-29,0.0088,2008354,BWFG
