Holder,Shares,Date Reported,% Out,Value,ABV
Mint Tower Capital Management B.V.,414625,2021-09-29,0.0060999999999999995,679985,GSMG
Tower Research Capital LLC (TRC),77172,2021-09-29,0.0011,126562,GSMG
Linden Advisors LP,64549,2021-09-29,0.0009,105860,GSMG
"Goldman Sachs Group, Inc.",51828,2021-09-29,0.0008,84997,GSMG
"Owl Creek Asset Management, L.P.",33105,2021-09-29,0.0005,54292,GSMG
Citadel Advisors LLC,31778,2021-09-29,0.0005,52115,GSMG
"Geode Capital Management, LLC",31038,2021-09-29,0.0005,50902,GSMG
"Renaissance Technologies, LLC",27073,2021-09-29,0.0004,44399,GSMG
Marshall Wace Asia Ltd,25590,2021-09-29,0.0004,41967,GSMG
"Yakira Capital Management, Inc.",25200,2021-09-29,0.0004,41328,GSMG
