Holder,Shares,Date Reported,% Out,Value,ABV
Compass Group LLC,6101318,2021-09-29,0.1,77852817,GPRK
"Renaissance Technologies, LLC",3861331,2021-09-29,0.0633,49270583,GPRK
Frontier Wealth Management LLC,2496654,2021-09-29,0.0409,31857305,GPRK
ABRDN PLC,2378822,2021-09-29,0.039,30353768,GPRK
"Encompass Capital Advisors, LLC",1554781,2021-09-29,0.0255,19839005,GPRK
"Westwood Global Investments, LLC",1089247,2021-09-29,0.0178,13898791,GPRK
"INCA Investments, LLC",904000,2021-09-29,0.0148,11535040,GPRK
"Shaw D.E. & Co., Inc.",522760,2021-09-29,0.0086,6670417,GPRK
"Brandywine Global Investment Management, LLC",469104,2021-09-29,0.0077,5985767,GPRK
Carmignac Gestion,406125,2021-09-29,0.0067,5182155,GPRK
