Holder,Shares,Date Reported,% Out,Value,ABV
"ARK Investment Management, LLC",457797,2021-09-29,0.025,4523034,ENLV
"Renaissance Technologies, LLC",87989,2021-09-29,0.0048,869331,ENLV
"ACT Capital, LLC",82500,2021-09-29,0.0045000000000000005,815100,ENLV
"Golden Green, Inc.",44085,2021-09-29,0.0024,435559,ENLV
Compagnie Lombard Odier SCmA,35000,2021-09-29,0.0019,345800,ENLV
Morgan Stanley,18543,2021-09-29,0.001,183204,ENLV
State Street Corporation,18492,2021-09-29,0.001,182700,ENLV
Virtu Financial LLC,17299,2021-09-29,0.0009,170914,ENLV
"Steward Partners Investment Advisory, LLC",15500,2021-09-29,0.0008,153140,ENLV
UBS Group AG,15454,2021-09-29,0.0008,152685,ENLV
