Holder,Shares,Date Reported,% Out,Value,ABV
"Baird Financial Group, Inc.",106441,2021-09-29,0.0116,1277292,NMI
LPL Financial LLC,53404,2021-09-29,0.0058,640848,NMI
Wakefield Asset Management LLLP,49966,2021-09-29,0.0055000000000000005,599592,NMI
Morgan Stanley,49335,2021-09-29,0.0054,592020,NMI
UBS Group AG,32188,2021-09-29,0.0034999999999999996,386256,NMI
"Kestra Advisory Services, LLC",26456,2021-09-29,0.0029,317472,NMI
Bank of America Corporation,25281,2021-09-29,0.0028000000000000004,303372,NMI
"Guggenheim Capital, LLC",22948,2021-09-29,0.0025,275376,NMI
"Steward Partners Investment Advisory, LLC",20601,2021-09-29,0.0023,247212,NMI
"Resources Investment Advisors, Inc.",20541,2021-09-29,0.0022,246492,NMI
