Holder,Shares,Date Reported,% Out,Value,ABV
"Russell Investments Group, Ltd.",4239073,2021-09-29,0.0827,15515007,TAST
Blackrock Inc.,2285352,2021-09-29,0.0446,8364388,TAST
First Manhattan Company,2152517,2021-09-29,0.042,7878212,TAST
Dimensional Fund Advisors LP,2080133,2021-09-29,0.0406,7613286,TAST
"Vanguard Group, Inc. (The)",1807531,2021-09-29,0.0353,6615563,TAST
"Bridgeway Capital Management, Inc.",759900,2021-09-29,0.0148,2781234,TAST
State Street Corporation,629890,2021-09-29,0.0123,2305397,TAST
"Geode Capital Management, LLC",568063,2021-09-29,0.0111,2079110,TAST
Royce & Associates LP,513093,2021-09-29,0.01,1877920,TAST
Nuveen Asset Management,491243,2021-09-29,0.0096,1797949,TAST
