Holder,Shares,Date Reported,% Out,Value,ABV
"Tenor Capital Management Co., L.p.",1730000,2021-09-29,0.0989,16850200,KSI
Linden Advisors LP,1700000,2021-09-29,0.0971,16558000,KSI
"Castle Creek Arbitrage, LLC",950000,2021-09-29,0.054299999999999994,9253000,KSI
Moab Capital Partners LLC,822340,2021-09-29,0.047,8009591,KSI
JP Morgan Chase & Company,768136,2021-09-29,0.043899999999999995,7481644,KSI
"CVI Holdings, LLC",650000,2021-09-29,0.0371,6331000,KSI
Hudson Bay Capital Management Lp,599437,2021-09-29,0.034300000000000004,5838516,KSI
Millennium Management LLC,402406,2021-09-29,0.023,3919434,KSI
"Basso Capital Management, L.P.",342388,2021-09-29,0.0196,3334859,KSI
"Saba Capital Management, L.P.",309637,2021-09-29,0.0177,3015864,KSI
