Holder,Shares,Date Reported,% Out,Value,ABV
Grace & White Inc /ny,1494119,2021-09-29,0.0767,3869768,BWEN
"Vanguard Group, Inc. (The)",716735,2021-09-29,0.0368,1856343,BWEN
Blackrock Inc.,359237,2021-09-29,0.0184,930423,BWEN
Dimensional Fund Advisors LP,350894,2021-09-29,0.018000000000000002,908815,BWEN
Adage Capital Partners GP L.L.C.,300000,2021-09-29,0.0154,777000,BWEN
Millennium Management LLC,216387,2021-09-29,0.0111,560442,BWEN
Essex Investment Management Co Inc,203125,2021-09-29,0.0104,526093,BWEN
Ardsley Advisory Partners,200000,2021-09-29,0.0103,518000,BWEN
"Hussman Strategic Advisors, Inc.",170500,2021-09-29,0.0088,441595,BWEN
Victory Capital Management Inc.,157100,2021-09-29,0.008100000000000001,406889,BWEN
