Holder,Shares,Date Reported,% Out,Value,ABV
City of London Investment Management Co. Limited,5607285,2021-09-29,0.2563,117696912,CAF
Lazard Asset Management LLC,4133877,2021-09-29,0.1889,86770078,CAF
Wells Fargo & Company,3717857,2021-09-29,0.1699,78037818,CAF
"1607 Capital Partners, LLC",1345679,2021-09-29,0.061500000000000006,28245802,CAF
Matisse Capital,282035,2021-09-29,0.0129,5919914,CAF
Morgan Stanley,127209,2021-09-29,0.0058,2670116,CAF
Bank of America Corporation,110109,2021-09-29,0.005,2311187,CAF
"Shaker Financial Services, LLC",70134,2021-09-29,0.0032,1472112,CAF
Proficio Capital Partners LLC,63022,2021-09-29,0.0029,1322831,CAF
Walleye Capital LLC,43926,2021-09-29,0.002,922006,CAF
