Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,2095493,2021-09-29,0.0507,47462916,THQ
"Raymond James & Associates, Inc.",879546,2021-09-29,0.0213,19921716,THQ
Wells Fargo & Company,774599,2021-09-29,0.0187,17544667,THQ
Royal Bank of Canada,742623,2021-09-29,0.018000000000000002,16820410,THQ
"Raymond James Financial Services Advisors, Inc.",705827,2021-09-29,0.0171,15986981,THQ
UBS Group AG,265561,2021-09-29,0.0064,6014956,THQ
"Ameriprise Financial, Inc.",219378,2021-09-29,0.0053,4968911,THQ
First Trust Advisors Lp,177626,2021-09-29,0.0043,4023228,THQ
"Steward Partners Investment Advisory, LLC",148010,2021-09-29,0.0036,3352426,THQ
Bank of America Corporation,130859,2021-09-29,0.0032,2963956,THQ
