Holder,Shares,Date Reported,% Out,Value,ABV
"AllianceBernstein, L.P.",572593,2021-12-30,0.0461,9190117,RMBI
"Vanguard Group, Inc. (The)",548919,2021-12-30,0.044199999999999996,8810149,RMBI
"M3F, Inc.",254117,2021-12-30,0.020499999999999997,4078577,RMBI
"Keeley-Teton Advisors, LLC",143903,2021-12-30,0.0116,2309643,RMBI
"Geode Capital Management, LLC",102966,2021-12-30,0.0083,1652604,RMBI
Millennium Management LLC,66551,2021-12-30,0.0054,1068143,RMBI
"Renaissance Technologies, LLC",57300,2021-12-30,0.0046,919665,RMBI
Dimensional Fund Advisors LP,54248,2021-12-30,0.0044,870680,RMBI
"Beese Fulmer Investment Management, Inc.",40997,2021-12-30,0.0033,658001,RMBI
"Oppenheimer & Close, Inc.",40000,2021-12-30,0.0032,642000,RMBI
