Holder,Shares,Date Reported,% Out,Value,ABV
Magnetar Financial LLC,3399998,2021-09-29,0.073,59057965,GNOG
Blackrock Inc.,2507550,2021-09-29,0.0538,43556143,GNOG
"Versor Investments, LP",2313016,2021-09-29,0.049699999999999994,40177087,GNOG
"Vanguard Group, Inc. (The)",2037634,2021-09-29,0.0438,35393702,GNOG
Sand Grove Capital Management LLP,1736878,2021-09-29,0.0373,30169570,GNOG
"TIG Advisors, LLC",1477361,2021-09-29,0.0317,25661760,GNOG
Jefferies Financial Group Inc.,1271875,2021-09-29,0.0273,22092468,GNOG
Alpine Associates Management Inc.,1266584,2021-09-29,0.027200000000000002,22000564,GNOG
Millennium Management LLC,885199,2021-09-29,0.019,15375906,GNOG
Exchange Traded Concepts LLC,855451,2021-09-29,0.0184,14859183,GNOG
