Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,407710,2021-09-29,0.0239,4386959,GER
"Ellis Investment Partners, LLC",295775,2021-09-29,0.0174,3182539,GER
Wells Fargo & Company,270687,2021-09-29,0.0159,2912592,GER
Bourgeon Capital Management LLC,245066,2021-09-29,0.0144,2636910,GER
Royal Bank of Canada,235368,2021-09-29,0.0138,2532559,GER
"Merriman Wealth Management, LLC",222098,2021-09-29,0.013000000000000001,2389774,GER
Quantedge Capital Pte Ltd,181588,2021-09-29,0.010700000000000001,1953886,GER
"HighTower Advisors, LLC",173583,2021-09-29,0.0102,1867753,GER
Easterly Investment Partners LLC,161978,2021-09-29,0.0095,1742883,GER
Bank of America Corporation,139801,2021-09-29,0.008199999999999999,1504258,GER
