Holder,Shares,Date Reported,% Out,Value,ABV
Deer Park Road Corp,863744,2021-09-29,0.09390000000000001,24297118,OCN
Oaktree Capital Management Lp,596870,2021-09-29,0.0649,16789953,OCN
Blackrock Inc.,555885,2021-09-29,0.0604,15637045,OCN
"Vanguard Group, Inc. (The)",362383,2021-09-29,0.0394,10193833,OCN
"TCW Group, Inc. (The)",291730,2021-09-29,0.0317,8206364,OCN
"Cooperman, Leon G.",276121,2021-09-29,0.03,7767283,OCN
"Bridgeway Capital Management, Inc.",203229,2021-09-29,0.022099999999999998,5716831,OCN
Fortress Investment Group LLC,171446,2021-09-29,0.018600000000000002,4822775,OCN
Dimensional Fund Advisors LP,168343,2021-09-29,0.0183,4735488,OCN
"Shaw D.E. & Co., Inc.",136455,2021-09-29,0.0148,3838479,OCN
