Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",24668275,2021-12-30,0.14529999999999998,1183090469,STAG
Blackrock Inc.,19066196,2021-12-30,0.11230000000000001,914414760,STAG
State Street Corporation,7305816,2021-12-30,0.043,350386935,STAG
Massachusetts Financial Services Co.,6049442,2021-12-30,0.0356,290131238,STAG
"AllianceBernstein, L.P.",4851283,2021-12-30,0.0286,232667532,STAG
Earnest Partners LLC,3824202,2021-12-30,0.0225,183408727,STAG
"Geode Capital Management, LLC",3753288,2021-12-30,0.022099999999999998,180007692,STAG
Deutsche Bank Aktiengesellschaft,3711653,2021-12-30,0.0219,178010877,STAG
"Scout Investments, Inc.",3177993,2021-12-30,0.0187,152416544,STAG
Dimensional Fund Advisors LP,2997589,2021-12-30,0.0177,143764368,STAG
