Holder,Shares,Date Reported,% Out,Value,ABV
Invesco Ltd.,7216779,2021-09-29,0.18600000000000003,23093692,MMLP
Blackstone Inc,1888143,2021-09-29,0.0487,6042057,MMLP
Barclays PLC,1500000,2021-09-29,0.0387,4800000,MMLP
JP Morgan Chase & Company,876126,2021-09-29,0.0226,2803603,MMLP
"Goldman Sachs Group, Inc.",440032,2021-09-29,0.0113,1408102,MMLP
Lee Financial Co,271369,2021-09-29,0.006999999999999999,868380,MMLP
"Apollon Wealth Management, LLC",87000,2021-09-29,0.0022,278400,MMLP
Citigroup Inc.,80012,2021-09-29,0.0021,256038,MMLP
Bank of America Corporation,76174,2021-09-29,0.002,243756,MMLP
"Susquehanna International Group, LLP",43258,2021-09-29,0.0011,138425,MMLP
