Holder,Shares,Date Reported,% Out,Value,ABV
BC Partners Advisors L.P.,46049144,2021-09-29,0.2774,425954582,CYXT
"FMR, LLC",17567110,2021-09-29,0.1058,162495767,CYXT
Starboard Value LP,16526315,2021-09-29,0.09960000000000001,152868413,CYXT
Alberta Investment Managament Corp,1352000,2021-09-29,0.008100000000000001,12506000,CYXT
"Vanguard Group, Inc. (The)",1340466,2021-09-29,0.008100000000000001,12399310,CYXT
Blackstone Inc,1000000,2021-09-29,0.006,9250000,CYXT
"Saba Capital Management, L.P.",695600,2021-09-29,0.0042,6434300,CYXT
Monashee Investment Management LLC,500000,2021-09-29,0.003,4625000,CYXT
Healthcare of Ontario Pension Plan Trust Fund,500000,2021-09-29,0.003,4625000,CYXT
"Pacer Advisors, Inc.",448760,2021-09-29,0.0027,4151030,CYXT
