Holder,Shares,Date Reported,% Out,Value,ABV
FJ Capital Management LLC,542000,2021-09-29,0.1063,11696360,RNDB
"AllianceBernstein, L.P.",488672,2021-09-29,0.0958,10545541,RNDB
"M3F, Inc.",197516,2021-09-29,0.0387,4262395,RNDB
"Vanguard Group, Inc. (The)",162351,2021-09-29,0.0318,3503534,RNDB
Victory Capital Management Inc.,134695,2021-09-29,0.0264,2906718,RNDB
"BHZ Capital Management, LP",96583,2021-09-29,0.0189,2084261,RNDB
Dimensional Fund Advisors LP,37593,2021-09-29,0.0074,811256,RNDB
"Bridgeway Capital Management, Inc.",37500,2021-09-29,0.0074,809250,RNDB
"Geode Capital Management, LLC",26077,2021-09-29,0.0051,562741,RNDB
"National Asset Management, Inc.",25100,2021-09-29,0.0049,541658,RNDB
