Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",5904055,2021-09-29,0.1305,113121693,MNRL
Blackrock Inc.,4689854,2021-09-29,0.10369999999999999,89857602,MNRL
Adage Capital Partners GP L.L.C.,2435901,2021-09-29,0.0538,46671863,MNRL
"Vanguard Group, Inc. (The)",2356577,2021-09-29,0.0521,45152015,MNRL
"Goldman Sachs Group, Inc.",1916541,2021-09-29,0.0424,36720925,MNRL
"Wellington Management Group, LLP",1909318,2021-09-29,0.042199999999999994,36582532,MNRL
Westwood Holdings Group Inc.,1346904,2021-09-29,0.0298,25806680,MNRL
"Ranger Investment Management, LP",1308714,2021-09-29,0.028900000000000002,25074960,MNRL
Oxbow Advisors,1239399,2021-09-29,0.0274,23746884,MNRL
Horizon Kinetics Asset Management LLC,1238253,2021-09-29,0.0274,23724927,MNRL
