Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,15480934,2021-09-29,0.18289999999999998,383153116,WRE
"Vanguard Group, Inc. (The)",13361180,2021-09-29,0.15789999999999998,330689205,WRE
"FMR, LLC",10612250,2021-09-29,0.12539999999999998,262653187,WRE
State Street Corporation,4468929,2021-09-29,0.0528,110605992,WRE
Price (T.Rowe) Associates Inc,4394118,2021-09-29,0.0519,108754420,WRE
Thornburg Investment Management Inc.,3064661,2021-09-29,0.0362,75850359,WRE
Wells Fargo & Company,1965404,2021-09-29,0.0232,48643749,WRE
Northern Trust Corporation,1702140,2021-09-29,0.020099999999999996,42127965,WRE
"Geode Capital Management, LLC",1635840,2021-09-29,0.019299999999999998,40487040,WRE
Schroder Investment Management Group,1628789,2021-09-29,0.0192,40312527,WRE
