Holder,Shares,Date Reported,% Out,Value,ABV
Glazer Capital LLC,328855,2021-09-29,0.012,3318146,GMBTU
Wisconsin (State Of) Investment Board,280101,2021-09-29,0.0102,2826219,GMBTU
HRT Financial LLC,178099,2021-09-29,0.006500000000000001,1797018,GMBTU
"Boothbay Fund Management, LLC",123009,2021-09-29,0.0045000000000000005,1241160,GMBTU
Context Advisory LLC,72412,2021-09-29,0.0026,730637,GMBTU
Exane Derivatives,68000,2021-09-29,0.0025,686120,GMBTU
Millennium Management LLC,65938,2021-09-29,0.0024,665314,GMBTU
"Westchester Capital Management, LLC",50000,2021-09-29,0.0018,504500,GMBTU
"Cowen Investment Management, LLC",50000,2021-09-29,0.0018,504500,GMBTU
Gillson Capital LP,45060,2021-09-29,0.0016,454655,GMBTU
