Holder,Shares,Date Reported,% Out,Value,ABV
Citadel Advisors LLC,3746123,2021-09-29,0.0679,37011695,SPAQ
"Highbridge Capital Management, LLC.",2686021,2021-09-29,0.0487,26537887,SPAQ
Marshall Wace LLP,1912222,2021-09-29,0.0346,18892753,SPAQ
"Finepoint Capital, LP",1879436,2021-09-29,0.034,18568827,SPAQ
Altshuler Shaham Ltd,1818355,2021-09-29,0.0329,17965347,SPAQ
"Aristeia Capital, LLC",1410300,2021-09-29,0.0255,13933764,SPAQ
Weiss Asset Management LP,1235591,2021-09-29,0.022400000000000003,12207639,SPAQ
Millennium Management LLC,1186351,2021-09-29,0.0215,11721147,SPAQ
"Westchester Capital Management, LLC",994400,2021-09-29,0.018000000000000002,9824672,SPAQ
P. Schoenfeld Asset Management,981925,2021-09-29,0.0178,9701419,SPAQ
