Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",257053,2021-09-29,0.032799999999999996,904826,BKYI
"Susquehanna International Group, LLP",106994,2021-09-29,0.0137,376618,BKYI
"Geode Capital Management, LLC",63937,2021-09-29,0.008199999999999999,225058,BKYI
"Two Sigma Investments, LP",59245,2021-09-29,0.0076,208542,BKYI
"MML Investors Services, LLC",30510,2021-09-29,0.0039000000000000003,107395,BKYI
"Sabby Management, LLC",20001,2021-09-29,0.0026,70403,BKYI
"Group One Trading, L.P.",19343,2021-09-29,0.0025,68087,BKYI
Northern Trust Corporation,13215,2021-09-29,0.0017000000000000001,46516,BKYI
"Two Sigma Advisers, LP",11138,2021-09-29,0.0014000000000000002,39205,BKYI
Cutler Group LP,2091,2021-09-29,0.0003,7360,BKYI
