Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,10874349,2021-09-29,0.0504,52849336,RES
Van Eck Associates Corporation,9197248,2021-09-29,0.0426,44698625,RES
"Vanguard Group, Inc. (The)",7794111,2021-09-29,0.0361,37879379,RES
Dimensional Fund Advisors LP,4286368,2021-09-29,0.0199,20831748,RES
Gamco Investors Inc,3366149,2021-09-29,0.015600000000000001,16359484,RES
Victory Capital Management Inc.,2907040,2021-09-29,0.013500000000000002,14128214,RES
"Gabelli Funds, LLC",2496000,2021-09-29,0.0116,12130560,RES
State Street Corporation,2419808,2021-09-29,0.011200000000000002,11760266,RES
Deutsche Bank Aktiengesellschaft,1128922,2021-09-29,0.0052,5486560,RES
"Geode Capital Management, LLC",1126301,2021-09-29,0.0052,5473822,RES
