Holder,Shares,Date Reported,% Out,Value,ABV
Allianz Asset Management GmbH,17142109,2021-09-29,0.2737,463865469,NE
Canyon Capital Advisors LLC,3552092,2021-09-29,0.0567,96119609,NE
Goldentree Asset Management LP,3275677,2021-09-29,0.052300000000000006,88639819,NE
Elliott Investment Management L.P.,2606382,2021-09-29,0.0416,70528696,NE
"Vanguard Group, Inc. (The)",1785845,2021-09-29,0.0285,48324965,NE
Employees Retirement System of Texas,1181746,2021-09-29,0.0189,31978046,NE
Kite Lake Capital Management (UK) LLP,1100000,2021-09-29,0.0176,29766000,NE
"Goldman Sachs Group, Inc.",1087955,2021-09-29,0.0174,29440062,NE
Adage Capital Partners GP L.L.C.,1075634,2021-09-29,0.0172,29106656,NE
Contrarius Investment Management Limited,1006197,2021-09-29,0.0161,27227690,NE
