Holder,Shares,Date Reported,% Out,Value,ABV
"Empyrean Capital Partners, LP",1350400,2021-09-29,0.052199999999999996,13206912,CRU
Marshall Wace LLP,1240350,2021-09-29,0.0479,12130623,CRU
Polar Asset Management Partners Inc.,970263,2021-09-29,0.0375,9489172,CRU
Periscope Capital Inc.,860500,2021-09-29,0.0333,8415690,CRU
Glazer Capital LLC,832992,2021-09-29,0.0322,8146661,CRU
Citadel Advisors LLC,782966,2021-09-29,0.030299999999999997,7657407,CRU
Hbk Investments L P,757056,2021-09-29,0.029300000000000003,7404007,CRU
Adage Capital Partners GP L.L.C.,750000,2021-09-29,0.028999999999999998,7335000,CRU
"Aristeia Capital, LLC",703704,2021-09-29,0.027200000000000002,6882225,CRU
Linden Advisors LP,657986,2021-09-29,0.0254,6435103,CRU
