Holder,Shares,Date Reported,% Out,Value,ABV
"Empyrean Capital Partners, LP",3110000,2021-09-29,0.07780000000000001,30415800,FCAX
"Finepoint Capital, LP",1887092,2021-09-29,0.0472,18455759,FCAX
Citadel Advisors LLC,1179351,2021-09-29,0.029500000000000002,11534052,FCAX
"Aristeia Capital, LLC",1125300,2021-09-29,0.0281,11005434,FCAX
"Arena Capital Advisors, LLC- CA",1112172,2021-09-29,0.0278,10877042,FCAX
"Bain Capital Credit, LP",1017609,2021-09-29,0.0254,9952216,FCAX
Nomura Holdings Inc.,958669,2021-09-29,0.024,9375782,FCAX
LMR Partners LLP,828686,2021-09-29,0.0207,8104549,FCAX
"Wellington Management Group, LLP",798307,2021-09-29,0.02,7807442,FCAX
"Silver Rock Financial, LP",750000,2021-09-29,0.018799999999999997,7335000,FCAX
