Holder,Shares,Date Reported,% Out,Value,ABV
Pentwater Capital Management Lp,18717925,2021-09-29,0.09300000000000001,276276573,TRQ
"Kopernik Global Investors, LLC",11505145,2021-09-29,0.0572,169815940,TRQ
Credit Suisse AG,4887151,2021-09-29,0.024300000000000002,72134348,TRQ
Sailingstone Capital Partners Llc,4686062,2021-09-29,0.0233,69166275,TRQ
Nomura Holdings Inc.,3701992,2021-09-29,0.0184,54641401,TRQ
"Russell Investments Group, Ltd.",3665637,2021-09-29,0.0182,54104802,TRQ
"Vanguard Group, Inc. (The)",3049181,2021-09-29,0.0152,45005911,TRQ
"ETF Managers Group, LLC",2056803,2021-09-29,0.0102,30358412,TRQ
"Mirae Asset Global Investments Co., Ltd.",1853369,2021-09-29,0.0092,27355726,TRQ
"Key Group Holdings (Cayman), Ltd.",1525461,2021-09-29,0.0076,22515804,TRQ
