Holder,Shares,Date Reported,% Out,Value,ABV
Wells Fargo & Company,1392186,2021-09-29,0.050199999999999995,41027721,NIE
"Advisors Asset Management, Inc.",690353,2021-09-29,0.024900000000000002,20344702,NIE
Morgan Stanley,632827,2021-09-29,0.022799999999999997,18649411,NIE
Karpus Management Inc,525643,2021-09-29,0.019,15490699,NIE
UBS Group AG,411262,2021-09-29,0.0148,12119891,NIE
"Guggenheim Capital, LLC",382686,2021-09-29,0.0138,11277756,NIE
"Cornerstone Advisors, LLC",340751,2021-09-29,0.0123,10041931,NIE
Royal Bank of Canada,303490,2021-09-29,0.011000000000000001,8943850,NIE
"Raymond James & Associates, Inc.",252327,2021-09-29,0.0091,7436076,NIE
Schwarz Dygos Wheeler Investment Advisors LLC,168768,2021-09-29,0.0060999999999999995,4973592,NIE
