Holder,Shares,Date Reported,% Out,Value,ABV
Kayne Anderson Rudnick Investment Management LLC,598997,2021-09-29,0.12390000000000001,38317838,NVEC
Royce & Associates LP,450561,2021-09-29,0.0932,28822387,NVEC
Blackrock Inc.,322198,2021-09-29,0.0667,20611006,NVEC
"Vanguard Group, Inc. (The)",284749,2021-09-29,0.058899999999999994,18215393,NVEC
"Renaissance Technologies, LLC",178500,2021-09-29,0.0369,11418645,NVEC
State Street Corporation,161448,2021-09-29,0.0334,10327828,NVEC
"ACK Asset Management, LLC",132700,2021-09-29,0.0275,8488819,NVEC
Dimensional Fund Advisors LP,108164,2021-09-29,0.022400000000000003,6919251,NVEC
"Punch & Associates Investment Management, Inc.",96955,2021-09-29,0.020099999999999996,6202211,NVEC
Bank Of New York Mellon Corporation,85052,2021-09-29,0.0176,5440776,NVEC
