Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,1081191,2021-12-30,0.0169,11557931,ETJ
"Advisor Group, Inc.",857470,2021-12-30,0.0134,9166354,ETJ
LPL Financial LLC,803145,2021-12-30,0.0125,8585620,ETJ
"Guggenheim Capital, LLC",743550,2021-12-30,0.0116,7948549,ETJ
"Raymond James Financial Services Advisors, Inc.",640108,2021-12-30,0.01,6842754,ETJ
Invesco Ltd.,595614,2021-12-30,0.009300000000000001,6367113,ETJ
"Ameriprise Financial, Inc.",401197,2021-12-30,0.0063,4288795,ETJ
Janney Montgomery Scott LLC,396623,2021-12-30,0.0062,4239899,ETJ
Wells Fargo & Company,174984,2021-12-30,0.0027,1870578,ETJ
Bank of America Corporation,172544,2021-12-30,0.0027,1844495,ETJ
