Holder,Shares,Date Reported,% Out,Value,ABV
Beryl Capital Management LLC,1998898,2021-12-30,0.08689999999999999,19819073,USCT
"Saba Capital Management, L.P.",1624507,2021-12-30,0.0706,16106986,USCT
"Highbridge Capital Management, LLC.",1136699,2021-12-30,0.049400000000000006,11270370,USCT
Weiss Asset Management LP,635930,2021-12-30,0.0276,6305245,USCT
CSS LLC,530759,2021-12-30,0.0231,5262475,USCT
Hudson Bay Capital Management Lp,400000,2021-12-30,0.0174,3966000,USCT
"Radcliffe Capital Management, L.P.",350000,2021-12-30,0.0152,3470250,USCT
Sculptor Capital Lp,350000,2021-12-30,0.0152,3470250,USCT
Marshall Wace LLP,300398,2021-12-30,0.0131,2978446,USCT
Taconic Capital Advisors Lp,300000,2021-12-30,0.013000000000000001,2974500,USCT
