Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",12392965,2021-09-29,0.09390000000000001,480351323,NCR
Blackrock Inc.,10632039,2021-09-29,0.0805,412097831,NCR
Wells Fargo & Company,6339487,2021-09-29,0.048,245718516,NCR
"River Road Asset Management, LLC",6243247,2021-09-29,0.0473,241988253,NCR
State Street Corporation,4402007,2021-09-29,0.0333,170621791,NCR
"FMR, LLC",3657315,2021-09-29,0.0277,141757529,NCR
Contour Asset Management LLC,3099000,2021-09-29,0.0235,120117240,NCR
Fuller & Thaler Asset Management Inc.,2965622,2021-09-29,0.0225,114947508,NCR
"Segall Bryant & Hamill, Llc",2946113,2021-09-29,0.0223,114191339,NCR
Lsv Asset Management,2943895,2021-09-29,0.0223,114105370,NCR
