Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",6318416,2021-09-29,0.1496,128769318,STTK
"Redmile Group, LLC",5619914,2021-09-29,0.133,114533847,STTK
"EcoR1 Capital, LLC",3709072,2021-09-29,0.08779999999999999,75590887,STTK
"Avidity Partners Management, LP",2025000,2021-09-29,0.0479,41269500,STTK
Blackrock Inc.,1819783,2021-09-29,0.0431,37087177,STTK
"Vanguard Group, Inc. (The)",1430535,2021-09-29,0.0339,29154303,STTK
Clark Estates Inc. (The),809140,2021-09-29,0.0192,16490273,STTK
"Geode Capital Management, LLC",431443,2021-09-29,0.0102,8792808,STTK
State Street Corporation,423057,2021-09-29,0.01,8621901,STTK
"Rock Springs Capital Management, LP",313499,2021-09-29,0.0074,6389109,STTK
