Holder,Shares,Date Reported,% Out,Value,ABV
Allianz Asset Management GmbH,105500468,2021-09-29,0.2241,285906268,CCO
Ares Management Llc,46774772,2021-09-29,0.09939999999999999,126759632,CCO
"Vanguard Group, Inc. (The)",34925900,2021-09-29,0.0742,94649189,CCO
Blackrock Inc.,34090274,2021-09-29,0.0724,92384642,CCO
"Mason Capital Management, LLC",21259625,2021-09-29,0.0452,57613583,CCO
"Legion Partners Asset Management, LLC",15947843,2021-09-29,0.0339,43218654,CCO
Rubric Capital Management LP,14356956,2021-09-29,0.0305,38907350,CCO
Morgan Stanley,11925348,2021-09-29,0.0253,32317693,CCO
Davidson Kempner Capital Management LP,11797350,2021-09-29,0.025099999999999997,31970818,CCO
"Brigade Capital Management, LLC",10627287,2021-09-29,0.0226,28799947,CCO
