Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,4174972,2021-09-29,0.1173,179565545,FBNC
"Vanguard Group, Inc. (The)",1847570,2021-09-29,0.0519,79463985,FBNC
Dimensional Fund Advisors LP,1292864,2021-09-29,0.0363,55606080,FBNC
State Street Corporation,1242804,2021-09-29,0.0349,53453000,FBNC
Macquarie Group Limited,1147775,2021-09-29,0.0322,49365802,FBNC
Jennison Associates LLC,919998,2021-09-29,0.0258,39569113,FBNC
"William Blair Investment Management, LLC",839096,2021-09-29,0.0236,36089518,FBNC
Bank Of New York Mellon Corporation,801147,2021-09-29,0.0225,34457332,FBNC
"Wellington Management Group, LLP",692365,2021-09-29,0.0195,29778618,FBNC
Price (T.Rowe) Associates Inc,576451,2021-09-29,0.016200000000000003,24793157,FBNC
