Holder,Shares,Date Reported,% Out,Value,ABV
State Street Corporation,14674754,2021-09-29,0.11289999999999999,65449402,CLVS
"Vanguard Group, Inc. (The)",12294891,2021-09-29,0.0946,54835213,CLVS
Blackrock Inc.,9495073,2021-09-29,0.0731,42348025,CLVS
Palo Alto Investors Lp,4484411,2021-09-29,0.0345,20000473,CLVS
"Geode Capital Management, LLC",2020571,2021-09-29,0.0155,9011746,CLVS
"Susquehanna International Group, LLP",1250983,2021-09-29,0.0096,5579384,CLVS
Northern Trust Corporation,1127648,2021-09-29,0.0087,5029310,CLVS
"Ikarian Capital, LLC",1112669,2021-09-29,0.0086,4962503,CLVS
Morgan Stanley,1035596,2021-09-29,0.008,4618758,CLVS
UBS Group AG,947503,2021-09-29,0.0073,4225863,CLVS
