Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",35105747,2021-09-29,0.12869999999999998,1124437076,STOR
Blackrock Inc.,26749114,2021-09-29,0.0981,856774121,STOR
"Berkshire Hathaway, Inc",24415168,2021-09-29,0.0895,782017831,STOR
"Principal Financial Group, Inc.",14509971,2021-09-29,0.053200000000000004,464754371,STOR
State Street Corporation,11024587,2021-09-29,0.0404,353117521,STOR
"Wellington Management Group, LLP",10476365,2021-09-29,0.0384,335557970,STOR
Morgan Stanley,9976936,2021-09-29,0.0366,319561260,STOR
"London Company of Virginia, (The)",8311098,2021-09-29,0.0305,266204468,STOR
Massachusetts Financial Services Co.,6476193,2021-09-29,0.023799999999999998,207432461,STOR
"Geode Capital Management, LLC",3725453,2021-09-29,0.0137,119326259,STOR
