Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",155453,2021-09-29,0.0096,154675,SPCB
Fortress Investment Group LLC,106705,2021-09-29,0.0066,106171,SPCB
Venture Visionary Partners LLC,99400,2021-09-29,0.0060999999999999995,98903,SPCB
"Advisor Group, Inc.",30700,2021-09-29,0.0019,30546,SPCB
Virtu Financial LLC,26544,2021-09-29,0.0016,26411,SPCB
HRT Financial LLC,25066,2021-09-29,0.0015,24940,SPCB
Millennium Management LLC,22144,2021-09-29,0.0014000000000000002,22033,SPCB
"Ground Swell Capital, LLC",18357,2021-09-29,0.0011,18265,SPCB
Morgan Stanley,1500,2021-09-29,0.0001,1492,SPCB
"FNY Investment Advisers, LLC",1300,2021-09-29,0.0001,1293,SPCB
