Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",39860255,2021-09-29,0.11710000000000001,2800182913,HIG
Blackrock Inc.,27101888,2021-09-29,0.0796,1903907632,HIG
State Street Corporation,20150301,2021-09-29,0.0592,1415558645,HIG
Price (T.Rowe) Associates Inc,19446574,2021-09-29,0.0571,1366121823,HIG
JP Morgan Chase & Company,18282958,2021-09-29,0.0537,1284377799,HIG
"FMR, LLC",13766949,2021-09-29,0.0404,967128167,HIG
Invesco Ltd.,9990151,2021-09-29,0.0294,701808107,HIG
"Franklin Resources, Inc.",9524459,2021-09-29,0.027999999999999997,669093244,HIG
Diamond Hill Capital Management Inc,7128441,2021-09-29,0.0209,500772980,HIG
"Geode Capital Management, LLC",6388054,2021-09-29,0.018799999999999997,448760793,HIG
