Holder,Shares,Date Reported,% Out,Value,ABV
"Aristeia Capital, LLC",2163924,2021-09-29,0.0721,20990062,GPAC
Citadel Advisors LLC,1281048,2021-09-29,0.042699999999999995,12426165,GPAC
Marshall Wace LLP,1190152,2021-09-29,0.0397,11544474,GPAC
LMR Partners LLP,1090638,2021-09-29,0.0364,10579188,GPAC
Millennium Management LLC,1011215,2021-09-29,0.0337,9808785,GPAC
Fir Tree Capital Management LLP,1001250,2021-09-29,0.0334,9712125,GPAC
Periscope Capital Inc.,704100,2021-09-29,0.0235,6829770,GPAC
Nomura Holdings Inc.,643374,2021-09-29,0.021400000000000002,6240727,GPAC
Taconic Capital Advisors Lp,600000,2021-09-29,0.02,5820000,GPAC
"Radcliffe Capital Management, L.P.",539631,2021-09-29,0.018000000000000002,5234420,GPAC
