Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,4949032,2021-09-29,0.1484,358557368,WGO
"Vanguard Group, Inc. (The)",2491338,2021-09-29,0.0747,180497438,WGO
"Cooke & Bieler, Inc",2043827,2021-09-29,0.0613,148075266,WGO
"Fisher Asset Management, LLC",1707422,2021-09-29,0.0512,123702723,WGO
Dimensional Fund Advisors LP,1500131,2021-09-29,0.045,108684490,WGO
JP Morgan Chase & Company,1365623,2021-09-29,0.040999999999999995,98939386,WGO
State Street Corporation,1058712,2021-09-29,0.0318,76703684,WGO
"Punch Card Capital, L.P.",1022953,2021-09-29,0.030699999999999998,74112944,WGO
Citadel Advisors LLC,668243,2021-09-29,0.02,48414205,WGO
"William Blair Investment Management, LLC",645731,2021-09-29,0.0194,46783210,WGO
