Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",5941884,2021-09-29,0.07780000000000001,1042622385,GME
Blackrock Inc.,5145829,2021-09-29,0.0674,902938614,GME
State Street Corporation,1604569,2021-09-29,0.021,281553722,GME
"Geode Capital Management, LLC",752985,2021-09-29,0.009899999999999999,132126277,GME
Bank Of New York Mellon Corporation,549188,2021-09-29,0.0072,96366018,GME
Northern Trust Corporation,515430,2021-09-29,0.0068000000000000005,90442502,GME
"Charles Schwab Investment Management, Inc.",439090,2021-09-29,0.0058,77047122,GME
Invesco Ltd.,383827,2021-09-29,0.005,67350123,GME
Nuveen Asset Management,225975,2021-09-29,0.003,39651833,GME
"Principal Financial Group, Inc.",216843,2021-09-29,0.0028000000000000004,38049441,GME
