Holder,Shares,Date Reported,% Out,Value,ABV
Credit Suisse AG,6810762,2021-09-29,0.0393,600368670,LOGI
"Vanguard Group, Inc. (The)",5033564,2021-09-29,0.0291,443708666,LOGI
Capital World Investors,5013419,2021-09-29,0.028999999999999998,441932884,LOGI
Vontobel Holding Limited,3787423,2021-09-29,0.0219,333861337,LOGI
Acadian Asset Management. LLC,3652734,2021-09-29,0.021099999999999997,321988502,LOGI
Zurcher Kantonalbank (Zurich Cantonalbank),2849443,2021-09-29,0.0165,251178400,LOGI
Norges Bank Investment Management,2381212,2020-12-30,0.0138,231429994,LOGI
Pictet Asset Management SA,2141724,2021-09-29,0.0124,188792970,LOGI
JP Morgan Chase & Company,1833379,2021-09-29,0.0106,161612358,LOGI
UBS Group AG,1640647,2021-09-29,0.0095,144623033,LOGI
