Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",9684245,2021-09-29,0.08130000000000001,51520183,SDC
"Clayton, Dubilier & Rice, LLC",7536913,2021-09-29,0.0633,40096377,SDC
683 Capital Management LLC,5616749,2021-09-29,0.0471,29881104,SDC
Frontier Capital Management Company LLC,4970000,2021-09-29,0.0417,26440400,SDC
"Susquehanna International Group, LLP",2464280,2021-09-29,0.0207,13109969,SDC
State Street Corporation,2429104,2021-09-29,0.0204,12922833,SDC
Morgan Stanley,1986230,2021-09-29,0.0167,10566743,SDC
"Goldman Sachs Group, Inc.",1918863,2021-09-29,0.0161,10208351,SDC
Blackrock Inc.,1662097,2021-09-29,0.013999999999999999,8842356,SDC
"Prentice Capital Management, LP",1525174,2021-09-29,0.0128,8113925,SDC
