Holder,Shares,Date Reported,% Out,Value,ABV
Accenture PLC,21071302,2021-09-29,0.15710000000000002,932194400,DCT
Kayne Anderson Rudnick Investment Management LLC,16192292,2021-09-29,0.1207,716346998,DCT
"Vanguard Group, Inc. (The)",6450524,2021-09-29,0.0481,285371181,DCT
Price (T.Rowe) Associates Inc,6169829,2021-09-29,0.046,272953234,DCT
Temasek Holdings (Private) Limited,3904462,2021-09-29,0.0291,172733398,DCT
JP Morgan Chase & Company,3490639,2021-09-29,0.026000000000000002,154425869,DCT
Blackrock Inc.,2954572,2021-09-29,0.022000000000000002,130710265,DCT
"American International Group, Inc.",2675612,2021-09-29,0.0199,118369074,DCT
"AllianceBernstein, L.P.",2445789,2021-09-29,0.0182,108201705,DCT
"FMR, LLC",2377959,2021-09-29,0.0177,105200906,DCT
