Holder,Shares,Date Reported,% Out,Value,ABV
Biglari Capital Corp,1288077,2021-09-29,0.6227,221304509,BH
Dimensional Fund Advisors LP,76396,2021-09-29,0.0369,13125596,BH
Blackrock Inc.,60486,2021-09-29,0.0292,10392099,BH
"Vanguard Group, Inc. (The)",28261,2021-09-29,0.0137,4855522,BH
"Arrowstreet Capital, Limited Partnership",16291,2021-09-29,0.0079,2798956,BH
Nuveen Asset Management,15858,2021-09-29,0.0077,2724562,BH
State Street Corporation,15696,2021-09-29,0.0076,2696729,BH
"Prudential Financial, Inc.",14836,2021-09-29,0.0072,2548973,BH
"Geode Capital Management, LLC",13954,2021-09-29,0.0067,2397436,BH
"Bridgeway Capital Management, Inc.",12900,2021-09-29,0.0062,2216349,BH
