Holder,Shares,Date Reported,% Out,Value,ABV
Parametric Portfolio Associates,4307067,2021-09-29,0.07139999999999999,28254359,MMT
Invesco Ltd.,685455,2021-09-29,0.011399999999999999,4496584,MMT
Morgan Stanley,625130,2021-09-29,0.0104,4100852,MMT
"Raymond James Financial Services Advisors, Inc.",566700,2021-09-29,0.009399999999999999,3717552,MMT
UBS Group AG,512376,2021-09-29,0.0085,3361186,MMT
Cohen & Steers Inc.,477231,2021-09-29,0.0079,3130635,MMT
LPL Financial LLC,440358,2021-09-29,0.0073,2888748,MMT
"Advisor Group, Inc.",296337,2021-09-29,0.0049,1943970,MMT
Stifel Financial Corporation,247942,2021-09-29,0.0040999999999999995,1626499,MMT
Janney Montgomery Scott LLC,215187,2021-09-29,0.0036,1411626,MMT
