Holder,Shares,Date Reported,% Out,Value,ABV
Gofen & Glossberg LLC,3819170,2021-09-29,0.1515,6759930,TENX
"Armistice Capital, LLC",2019995,2021-09-29,0.0801,3575391,TENX
Blackrock Inc.,511414,2021-09-29,0.0203,905202,TENX
"Ikarian Capital, LLC",466261,2021-09-29,0.018500000000000003,825281,TENX
"Vanguard Group, Inc. (The)",363069,2021-09-29,0.0144,642632,TENX
State Street Corporation,136404,2021-09-29,0.0054,241435,TENX
"Renaissance Technologies, LLC",102932,2021-09-29,0.0040999999999999995,182189,TENX
"PNC Financial Services Group, Inc.",70000,2021-09-29,0.0028000000000000004,123900,TENX
"Financial Advisory Service, Inc.",58326,2021-09-29,0.0023,103237,TENX
"Geode Capital Management, LLC",51212,2021-09-29,0.002,90645,TENX
