Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",141522,2021-09-29,0.028900000000000002,1975647,TCBC
"Southeast Asset Advisors, Inc",140000,2021-09-29,0.0286,1954400,TCBC
"Maltese Capital Management, LLC",82500,2021-09-29,0.0168,1151700,TCBC
"Covey Capital Advisors, LLC",30000,2021-09-29,0.0060999999999999995,418800,TCBC
"AllianceBernstein, L.P.",27964,2021-09-29,0.005699999999999999,390377,TCBC
"Oppenheimer & Close, Inc.",27200,2021-09-29,0.005600000000000001,379712,TCBC
Millennium Management LLC,22564,2021-09-29,0.0046,314993,TCBC
Stilwell Value LLC,20000,2021-09-29,0.0040999999999999995,279200,TCBC
State Street Corporation,14700,2021-09-29,0.003,205212,TCBC
Blackrock Inc.,13137,2021-09-29,0.0027,183392,TCBC
