Holder,Shares,Date Reported,% Out,Value,ABV
"Aristotle Capital Boston, LLC",3269160,2021-09-29,0.09849999999999999,13567014,ASC
"Private Management Group, Inc.",2695675,2021-09-29,0.0812,11187051,ASC
Dimensional Fund Advisors LP,1909444,2021-09-29,0.0575,7924192,ASC
Royce & Associates LP,1718307,2021-09-29,0.0518,7130974,ASC
Oaktree Capital Management Lp,1600000,2021-09-29,0.0482,6640000,ASC
"Franklin Resources, Inc.",998200,2021-09-29,0.0301,4142530,ASC
"RBF Capital, LLC",967212,2021-09-29,0.0291,4013929,ASC
"Russell Investments Group, Ltd.",896901,2021-09-29,0.027000000000000003,3722139,ASC
Smith (Donald) & Company Inc.,824054,2021-09-29,0.0248,3419824,ASC
Nomura Holdings Inc.,772408,2021-09-29,0.0233,3205493,ASC
