Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,185852,2021-09-29,0.0149,2018352,NIM
Wells Fargo & Company,184565,2021-09-29,0.0148,2004375,NIM
"Guggenheim Capital, LLC",119216,2021-09-29,0.0096,1294685,NIM
Stifel Financial Corporation,105360,2021-09-29,0.0085,1144209,NIM
"James Investment Research, Inc.",72009,2021-09-29,0.0058,782017,NIM
Royal Bank of Canada,64901,2021-09-29,0.0052,704824,NIM
UBS Group AG,62818,2021-09-29,0.005,682203,NIM
Wakefield Asset Management LLLP,53476,2021-09-29,0.0043,580749,NIM
"Raymond James Financial Services Advisors, Inc.",43748,2021-09-29,0.0034999999999999996,475103,NIM
Cambridge Investment Research Advisors Inc.,41396,2021-09-29,0.0033,449560,NIM
