Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,938077,2021-09-29,0.1069,9240058,IHTA
SIT Investment Associates Inc,490287,2021-09-29,0.0559,4829326,IHTA
"Baird Financial Group, Inc.",298020,2021-09-29,0.034,2935497,IHTA
Chicago Partners Investment Group LLC,116349,2021-09-29,0.013300000000000001,1146037,IHTA
Wells Fargo & Company,114438,2021-09-29,0.013000000000000001,1127214,IHTA
Integrated Wealth Concepts LLC,89463,2021-09-29,0.0102,881210,IHTA
Cambridge Investment Research Advisors Inc.,43249,2021-09-29,0.0049,426002,IHTA
"Raymond James & Associates, Inc.",34694,2021-09-29,0.004,341735,IHTA
Concourse Financial Group Securities Inc,27736,2021-09-29,0.0032,273199,IHTA
"B. Riley Wealth Management, Inc.",25611,2021-09-29,0.0029,252268,IHTA
