Holder,Shares,Date Reported,% Out,Value,ABV
Magnetar Financial LLC,721104,2021-09-29,0.010700000000000001,522800,NVCN
"U.S. Capital Wealth Advisors, LLC",300000,2021-09-29,0.0044,217500,NVCN
Morgan Stanley,140466,2021-09-29,0.0021,101837,NVCN
Bank of America Corporation,103261,2021-09-29,0.0015,74864,NVCN
Virtu Financial LLC,58807,2021-09-29,0.0009,42635,NVCN
UBS Group AG,34701,2021-09-29,0.0005,25158,NVCN
JP Morgan Chase & Company,30734,2021-09-29,0.0005,22282,NVCN
"Geode Capital Management, LLC",21359,2021-09-29,0.0003,15485,NVCN
Royal Bank of Canada,17277,2021-09-29,0.0003,12525,NVCN
Squarepoint Ops LLC,10725,2021-09-29,0.0002,7775,NVCN
