Holder,Shares,Date Reported,% Out,Value,ABV
Polar Asset Management Partners Inc.,1485000,2021-09-29,0.0953,14597550,JAQCU
"Radcliffe Capital Management, L.P.",1485000,2021-09-29,0.0953,14597550,JAQCU
"Shaw D.E. & Co., Inc.",1485000,2021-09-29,0.0953,14597550,JAQCU
Kepos Capital Lp,1263013,2021-09-29,0.08109999999999999,12415417,JAQCU
"Atalaya Capital Management, LP",1206860,2021-09-29,0.0775,11863433,JAQCU
Caas Capital Management LP,1157901,2021-09-29,0.07429999999999999,11382166,JAQCU
"K2 Principal Fund, L.P.",805000,2021-09-29,0.051699999999999996,7913150,JAQCU
UBS O'Connor LLC,501958,2021-09-29,0.0322,4934247,JAQCU
CNH Partners LLC,450000,2021-09-29,0.028900000000000002,4423500,JAQCU
Glazer Capital LLC,445637,2021-09-29,0.0286,4380611,JAQCU
