Holder,Shares,Date Reported,% Out,Value,ABV
Dimensional Fund Advisors LP,52468,2021-09-29,0.0165,347862,PFIN
"Vanguard Group, Inc. (The)",29090,2021-09-29,0.0091,192866,PFIN
"Geode Capital Management, LLC",18005,2021-09-29,0.005699999999999999,119373,PFIN
"Bridgeway Capital Management, Inc.",11688,2021-09-29,0.0037,77491,PFIN
"James Investment Research, Inc.",8512,2021-09-29,0.0027,56434,PFIN
Wilen Investment Management Corp.,5700,2021-09-29,0.0018,37791,PFIN
Wells Fargo & Company,1009,2021-09-29,0.0003,6689,PFIN
Tower Research Capital LLC (TRC),772,2021-09-29,0.0002,5118,PFIN
UBS Group AG,743,2021-09-29,0.0002,4926,PFIN
Blackrock Inc.,689,2021-09-29,0.0002,4568,PFIN
