Holder,Shares,Date Reported,% Out,Value,ABV
"RA Capital Management, L.P.",7236454,2021-09-29,0.1754,127289225,TYRA
"Boxer Capital, LLC",6323359,2021-09-29,0.1532,111227884,TYRA
"FMR, LLC",1908659,2021-09-29,0.0463,33573311,TYRA
BVF Inc.,1694933,2021-09-29,0.041100000000000005,29813871,TYRA
Janus Henderson Group PLC,1374648,2021-09-29,0.0333,24180058,TYRA
Frazier Management LLC,1250000,2021-09-29,0.030299999999999997,21987500,TYRA
"Cormorant Asset Management, LP",1069932,2021-09-29,0.0259,18820103,TYRA
Logos Global Management LP,1003394,2021-09-29,0.024300000000000002,17649700,TYRA
Perceptive Advisors Llc,987500,2021-09-29,0.0239,17370125,TYRA
"Wellington Management Group, LLP",695371,2021-09-29,0.0169,12231575,TYRA
